Time,Euler1,Euler2,Gyro1,Gyro2m,target_theta1,target_theta2,target_stroke1,target_stroke2
1680816934.1104503,[-1.41421356],[1.11022302e-16],[-0.00308534],[-0.00308534],-7.454419198311983,-0.004224445099520694,3.187255664911879,0.37383382925154496
1680816934.1656508,[-0.92807765],[-6.49654355],[2.16840434e-19],[-2.16840434e-19],-4.889190306795681,-34.22433214756975,3.1840329594872965,0.40928358892195005
1680816934.2212517,[-0.92807765],[-6.49654355],[0.00077133],[0.00077133],-4.8881341955208,-34.22327603629487,3.187255664911879,0.40928358892195005
1680816934.2766278,[-0.92807765],[-6.49654355],[-0.00308534],[-0.00308534],-4.893414751895202,-34.22855659266927,3.187255664911879,0.3544975967040513
1680816934.3315651,[-1.016466],[-6.49654355],[-0.00077133],[-0.00077133],-5.355883590146338,-34.225388258844625,3.1840329594872965,0.2868207827878233
1680816934.3863986,[-1.016466],[-6.49654355],[-0.00308534],[-0.00308534],-5.35905192397098,-34.22855659266927,3.1840329594872965,0.2803753719386587
1680816934.4420357,[-1.016466],[-6.49654355],[-1.08420217e-19],[1.08420217e-19],-5.354827478871458,-34.22433214756975,3.1840329594872965,0.33516136415655756
1680816934.4968958,[-1.016466],[-6.49654355],[-0.00077133],[-0.00077133],-5.355883590146338,-34.225388258844625,3.187255664911879,0.33838406958113987
1680816934.5523372,[-1.016466],[-6.49654355],[-0.00077133],[-0.00077133],-5.355883590146338,-34.225388258844625,3.187255664911879,0.2868207827878233
1680816934.607209,[-0.97227182],[-6.45234938],[1.08420217e-19],[-1.08420217e-19],-5.122008892833569,-33.99151356153186,3.187255664911879,0.283598077363241
1680816934.662596,[-0.97227182],[-6.45234938],[0.],[-0.],-5.122008892833569,-33.99151356153186,3.1840329594872965,0.33516136415655756
1680816934.7177265,[-1.016466],[-6.49654355],[2.16840434e-19],[-2.16840434e-19],-5.354827478871458,-34.22433214756975,3.187255664911879,0.40283817807278555
1680816934.7731493,[-0.97227182],[-6.45234938],[0.00308534],[0.00308534],-5.1177844477340475,-33.987289116432336,3.187255664911879,0.4060608834973678
1680816934.8281171,[-0.97227182],[-6.45234938],[0.00077133],[0.00077133],-5.120952781558689,-33.99045745025698,3.187255664911879,0.351274891279469
1680816934.8828402,[-0.97227182],[-6.45234938],[-0.002314],[-0.002314],-5.12517722665821,-33.9946818953565,3.1904783703364616,0.283598077363241
1680816934.938242,[-0.97227182],[-6.45234938],[0.00308534],[0.00308534],-5.1177844477340475,-33.987289116432336,3.1840329594872965,0.2803753719386587
1680816934.993522,[-0.97227182],[-6.45234938],[-0.002314],[-0.002314],-5.12517722665821,-33.9946818953565,3.1840329594872965,0.33193865873197526
1680816935.0481603,[-0.97227182],[-6.45234938],[0.00154267],[0.00154267],-5.119896670283809,-33.9894013389821,3.1808102540627146,0.39961547264820324
1680816935.1030533,[-0.97227182],[-6.45234938],[0.00154267],[0.00154267],-5.119896670283809,-33.9894013389821,3.187255664911879,0.4060608834973678
1680816935.1607888,[-0.97227182],[-6.45234938],[0.004628],[0.004628],-5.115672225184287,-33.98517689388258,3.187255664911879,0.34482948043030437
1680816935.2227433,[-0.97227182],[-6.45234938],[-0.00077133],[-0.00077133],-5.123065004108449,-33.99256967280674,3.1840329594872965,0.2739299610894942
1680816935.279517,[-0.97227182],[-6.45234938],[0.00077133],[0.00077133],-5.120952781558689,-33.99045745025698,3.187255664911879,0.2674845502403296
1680816935.335415,[-0.97227182],[-6.45234938],[-0.002314],[-0.002314],-5.12517722665821,-33.9946818953565,3.1840329594872965,0.32549324788281064
1680816935.3910804,[-0.97227182],[-6.45234938],[4.33680869e-19],[-4.33680869e-19],-5.122008892833569,-33.99151356153186,3.187255664911879,0.3899473563744564
1680816935.4462214,[-0.97227182],[-6.45234938],[0.],[-0.],-5.122008892833569,-33.99151356153186,3.1840329594872965,0.39639276722362093
1680816935.5006156,[-0.97227182],[-6.45234938],[0.00077133],[0.00077133],-5.120952781558689,-33.99045745025698,3.187255664911879,0.34160677500572206
1680816935.5561137,[-0.97227182],[-6.45234938],[-0.00077133],[-0.00077133],-5.123065004108449,-33.99256967280674,3.187255664911879,0.27715266651407644
1680816935.611345,[-0.97227182],[-6.45234938],[-0.00154267],[-0.00154267],-5.124121115383329,-33.99362578408162,3.1808102540627146,0.2707072556649119
1680816935.6673625,[-0.97227182],[-6.45234938],[2.16840434e-19],[-2.16840434e-19],-5.122008892833569,-33.99151356153186,3.187255664911879,0.32549324788281064
