Time,Euler1,Euler2,Gyro1,Gyro2m,target_theta1,target_theta2,target_stroke1,target_stroke2
1681488870.5400934,[-0.01005819],[0.03005117],[0.00077133],[0.002314],-0.007608591298364888,0.025354823300933842,0.7508903639276722,0.34160677500572206
1681488870.599969,[-0.01005819],[0.03005117],[-0.],[0.],-0.008046554654664596,0.02404093323203472,0.7508903639276722,0.34160677500572206
1681488870.6591647,[-0.01005819],[0.03005117],[0.00154267],[0.00154267],-0.007170627942065179,0.024916859944634134,0.7476676585030899,0.34160677500572206
1681488870.7191453,[-0.01005819],[0.03005117],[-0.002314],[-0.002314],-0.009360444723563722,0.022727043163135594,0.7508903639276722,0.34160677500572206
1681488870.7796464,[-0.01005819],[0.03005117],[-1.08420217e-19],[-0.00154267],-0.008046554654664596,0.023165006519435302,0.7541130693522544,0.34160677500572206
1681488870.8388422,[-0.01005819],[0.03005117],[1.08420217e-19],[0.00154267],-0.008046554654664596,0.024916859944634134,0.7508903639276722,0.34160677500572206
1681488870.8975852,[-0.01005819],[0.03005117],[-0.00154267],[-0.00154267],-0.008922481367264012,0.023165006519435302,0.7508903639276722,0.34160677500572206
1681488870.9577684,[-0.01005819],[0.03005117],[0.00154267],[0.00154267],-0.007170627942065179,0.024916859944634134,0.7476676585030899,0.34160677500572206
1681488871.0184817,[-0.01005819],[0.03005117],[-0.00077133],[-0.002314],-0.008484518010964304,0.022727043163135594,0.7508903639276722,0.34160677500572206
1681488871.077924,[-0.01005819],[0.03005117],[-0.],[0.],-0.008046554654664596,0.02404093323203472,0.7476676585030899,0.34160677500572206
1681488871.13694,[-0.01005819],[0.03005117],[0.00077133],[-0.00077133],-0.007608591298364888,0.02360296987573501,0.7508903639276722,0.34160677500572206
1681488871.1956134,[-0.01005819],[0.03005117],[0.00154267],[0.00154267],-0.007170627942065179,0.024916859944634134,0.7508903639276722,0.34160677500572206
1681488871.255306,[-0.01005819],[0.03005117],[-0.002314],[-0.00077133],-0.009360444723563722,0.02360296987573501,0.7508903639276722,0.34160677500572206
1681488871.3150592,[-0.01005819],[0.03005117],[1.08420217e-19],[0.00154267],-0.008046554654664596,0.024916859944634134,0.7508903639276722,0.34160677500572206
1681488871.3748205,[-0.01005819],[0.03005117],[-0.00154267],[-0.00308534],-0.008922481367264014,0.022289079806835886,0.7508903639276722,0.34160677500572206
1681488871.433448,[-0.01005819],[0.03005117],[-0.00308534],[-0.00154267],-0.00979840807986343,0.023165006519435302,0.7508903639276722,0.34160677500572206
1681488871.4939444,[-0.01005819],[0.03005117],[0.002314],[0.002314],-0.006732664585765471,0.025354823300933842,0.7476676585030899,0.34160677500572206
1681488871.5542543,[-0.01005819],[0.03005117],[0.00077133],[-0.00077133],-0.007608591298364888,0.02360296987573501,0.7508903639276722,0.34160677500572206
1681488871.6127973,[-0.01005819],[0.03005117],[0.00154267],[-1.08420217e-19],-0.007170627942065179,0.02404093323203472,0.7541130693522544,0.34160677500572206
1681488871.671565,[-0.01005819],[0.03005117],[0.00077133],[-0.00077133],-0.007608591298364888,0.02360296987573501,0.7476676585030899,0.34482948043030437
1681488871.7303674,[-0.01005819],[0.03005117],[1.08420217e-19],[0.00154267],-0.008046554654664596,0.024916859944634134,0.7508903639276722,0.34160677500572206
1681488871.7887297,[-0.01005819],[0.03005117],[-0.00077133],[-0.00077133],-0.008484518010964304,0.02360296987573501,0.7541130693522544,0.34160677500572206
1681488871.8469,[-0.01005819],[0.03005117],[-0.00077133],[-0.00077133],-0.008484518010964304,0.02360296987573501,0.7508903639276722,0.34160677500572206
1681488871.9047632,[-0.01005819],[0.03005117],[-0.00154267],[-0.00308534],-0.008922481367264014,0.022289079806835886,0.7508903639276722,0.34160677500572206
1681488871.9636745,[-0.01005819],[0.03005117],[-0.00077133],[0.00077133],-0.008484518010964304,0.024478896588334426,0.7508903639276722,0.34160677500572206
1681488872.0234642,[-0.01005819],[0.03005117],[0.00077133],[-0.002314],-0.007608591298364888,0.022727043163135594,0.7508903639276722,0.34160677500572206
1681488872.0831363,[-0.01005819],[0.03005117],[0.00077133],[-0.002314],-0.007608591298364888,0.022727043163135594,0.7508903639276722,0.34160677500572206
1681488872.1420763,[-0.01005819],[0.03005117],[0.00154267],[0.00154267],-0.007170627942065179,0.024916859944634134,0.7476676585030899,0.34160677500572206
1681488872.20057,[-0.01005819],[0.03005117],[-0.00154267],[-0.00308534],-0.008922481367264014,0.022289079806835886,0.7508903639276722,0.34160677500572206
1681488872.2588193,[-0.01005819],[0.03005117],[0.00077133],[0.002314],-0.007608591298364888,0.025354823300933842,0.7508903639276722,0.34482948043030437
1681488872.317684,[-0.01005819],[0.03005117],[0.002314],[0.00077133],-0.006732664585765471,0.024478896588334426,0.7508903639276722,0.34482948043030437
1681488872.3763087,[-0.01005819],[0.03005117],[0.00154267],[-1.08420217e-19],-0.007170627942065179,0.02404093323203472,0.7476676585030899,0.34160677500572206
1681488872.4348106,[-0.01005819],[0.03005117],[-0.],[0.],-0.008046554654664596,0.02404093323203472,0.7508903639276722,0.34160677500572206
1681488872.4930477,[-0.01005819],[0.03005117],[0.002314],[0.00077133],-0.006732664585765471,0.024478896588334426,0.7476676585030899,0.34160677500572206
1681488872.5515156,[-0.01005819],[0.03005117],[-1.08420217e-19],[-0.00154267],-0.008046554654664596,0.023165006519435302,0.7508903639276722,0.34482948043030437
1681488872.609803,[-0.01005819],[0.03005117],[0.00154267],[0.00154267],-0.007170627942065179,0.024916859944634134,0.7508903639276722,0.34160677500572206
1681488872.6679442,[-0.01005819],[0.03005117],[-1.08420217e-19],[-0.00154267],-0.008046554654664596,0.023165006519435302,0.7508903639276722,0.34160677500572206
1681488872.7271392,[-0.01005819],[0.03005117],[1.08420217e-19],[0.00154267],-0.008046554654664596,0.024916859944634134,0.7476676585030899,0.34160677500572206
1681488872.7858346,[-0.01005819],[0.03005117],[-2.16840434e-19],[-0.00308534],-0.008046554654664596,0.022289079806835886,0.7508903639276722,0.34160677500572206
1681488872.8440933,[-0.01005819],[0.03005117],[-0.00077133],[-0.002314],-0.008484518010964304,0.022727043163135594,0.7508903639276722,0.34482948043030437
1681488872.9024794,[-0.01005819],[0.03005117],[0.00077133],[-0.00077133],-0.007608591298364888,0.02360296987573501,0.7508903639276722,0.34160677500572206
1681488872.9611025,[-0.01005819],[0.03005117],[-0.00077133],[-0.002314],-0.008484518010964304,0.022727043163135594,0.7508903639276722,0.34482948043030437
1681488873.0209947,[-0.01005819],[0.03005117],[1.08420217e-19],[0.00154267],-0.008046554654664596,0.024916859944634134,0.7508903639276722,0.34160677500572206
1681488873.0795684,[-0.01005819],[0.03005117],[-0.00308534],[-0.00154267],-0.00979840807986343,0.023165006519435302,0.7508903639276722,0.34160677500572206
1681488873.1380098,[-0.01005819],[0.03005117],[-0.00308534],[2.16840434e-19],-0.00979840807986343,0.02404093323203472,0.737999542229343,0.34160677500572206
1681488873.196815,[-0.01005819],[0.03005117],[0.002314],[0.00077133],-0.006732664585765471,0.024478896588334426,0.7508903639276722,0.34160677500572206
1681488873.2557008,[-0.01005819],[0.03005117],[-0.00077133],[0.00077133],-0.008484518010964304,0.024478896588334426,0.7508903639276722,0.34160677500572206
1681488873.3141844,[-0.01005819],[0.03005117],[-0.00077133],[0.00077133],-0.008484518010964304,0.024478896588334426,0.7508903639276722,0.34482948043030437
1681488873.3734312,[-0.01005819],[0.03005117],[0.00077133],[0.00077133],-0.007608591298364888,0.024478896588334426,0.7508903639276722,0.34160677500572206
1681488873.4328678,[-0.01005819],[0.03005117],[0.00077133],[-0.00077133],-0.007608591298364888,0.02360296987573501,0.7508903639276722,0.34160677500572206
1681488873.4920444,[-0.01005819],[0.03005117],[0.002314],[0.00077133],-0.006732664585765471,0.024478896588334426,0.7508903639276722,0.34160677500572206
1681488873.5505993,[-0.01005819],[0.03005117],[-0.00077133],[-0.00077133],-0.008484518010964304,0.02360296987573501,0.7508903639276722,0.34160677500572206
1681488873.608684,[-0.01005819],[0.03005117],[-0.00154267],[-0.00154267],-0.008922481367264012,0.023165006519435302,0.7508903639276722,0.34482948043030437
1681488873.6668422,[-0.01005819],[0.03005117],[0.00154267],[0.00154267],-0.007170627942065179,0.024916859944634134,0.7508903639276722,0.34160677500572206
1681488873.726114,[-0.01005819],[0.03005117],[-0.00077133],[-0.00077133],-0.008484518010964304,0.02360296987573501,0.7508903639276722,0.34160677500572206
1681488873.7849069,[-0.01005819],[0.03005117],[0.00154267],[0.00154267],-0.007170627942065179,0.024916859944634134,0.7508903639276722,0.34482948043030437
