Time,Euler1,Euler2,Gyro1,Gyro2m,target_theta1,target_theta2,target_stroke1,target_stroke2
1681489851.8810267,[-0.1172736],[0.17120526],[-0.00308534],[-0.0431947],-0.09557073146930965,0.11243825995744287,0.8024536507209887,0.9603662165255207
1681489851.9410632,[-0.15506896],[0.20437262],[-0.0501367],[-0.06864871],-0.15252278286605853,0.12451935341355387,0.7444449530785077,1.0280430304417487
1681489852.0014942,[-0.19286431],[0.2359973],[-0.05399337],[-0.07559072],-0.1849488863100237,0.14587743327136943,0.6864362554360265,1.098942549782559
1681489852.059867,[-0.21060499],[0.24448198],[-0.07559072],[-0.07713338],-0.2114044030055326,0.15178924438095637,0.6348729686427099,1.1633966582742046
1681489852.1188111,[-0.229117],[0.24910998],[-0.03779536],[-0.04242336],-0.20475380834070805,0.17519999786290857,0.6155367360952162,1.1633966582742046
1681489852.1780956,[-0.22140367],[0.23522597],[-0.02005468],[-0.02622535],-0.1885099803983726,0.1732900209998065,0.6123140306706341,1.169842069123369
1681489852.23636,[-0.19903498],[0.20977195],[-0.05090803],[-0.0478227],-0.18813356948277865,0.14066383355685552,0.5994232089723048,1.1988464179446097
1681489852.2948842,[-0.16663896],[0.17120526],[-0.04242336],[-0.05939271],-0.1573991554242247,0.10324102947514899,0.5865323872739757,1.1956237125200275
1681489852.3525817,[-0.13270027],[0.13263857],[-0.01002734],[-0.01928335],-0.11185374317089136,0.09516177026552294,0.5736415655756466,1.1633966582742046
1681489852.4105296,[-0.10801759],[0.10795588],[0.07790472],[0.08099005],-0.04217977416090967,0.13235086019267006,0.6026459143968872,1.1247241931792173
1681489852.4680858,[-0.08024957],[0.09407188],[0.21597348],[0.22985749],0.05843008130752997,0.20577058061311782,0.6606546120393683,1.0634927901121538
