Time,Euler1,Euler2,Gyro1,Gyro2m,target_theta1,target_theta2,target_stroke1,target_stroke2
1681485803.1767106,[-0.0262562],[0.03390784],[0.01079867],[0.00617067],-0.014873476236097244,0.030629975456153466,0.7444449530785077,0.8991348134584572
1681485803.236591,[-0.02548487],[0.0331365],[-0.00154267],[-0.01079867],-0.02126382286214836,0.02037771454281567,0.7927855344472419,0.8540169375143053
1681485803.2958722,[-0.02548487],[0.0331365],[0.03933803],[-0.02853935],0.0019482350217361784,0.010304557347922374,0.7766720073243305,0.8088990615701533
1681485803.3550675,[-0.02548487],[0.0331365],[-0.0979594],[0.10413007],-0.0760092423996119,0.08563425463147221,0.7734493018997483,0.8024536507209887
1681485803.415172,[-0.02548487],[0.0331365],[0.06864871],[-0.07790472],0.0185908425611251,-0.017725097455258965,0.7508903639276722,0.8314579995422293
1681485803.47544,[-0.02548487],[0.0331365],[0.002314],[0.002314],-0.01907400608064982,0.02782309159991071,0.7476676585030899,0.8411261158159762
1681485803.5295389,[-0.02548487],[0.0331365],[-0.03856669],[0.03393869],-0.04228606396453437,0.04577958920819876,0.783117418173495,0.8540169375143053
1681485803.5841534,[-0.02548487],[0.0331365],[0.10875807],[-0.11184341],0.04136493708870993,-0.03699548513244614,0.7734493018997483,0.8862439917601281
1681485803.6397526,[-0.02548487],[0.0331365],[0.004628],[0.00308534],-0.017760116011750697,0.028261054956210417,0.7734493018997483,0.8894666971847104
1681485803.69453,[-0.0262562],[0.03390784],[0.00925601],[0.00308534],-0.015749402948696662,0.028878122030954634,0.8153444724193178,0.8475715266651408
1681485803.7490923,[-0.0262562],[0.03390784],[0.00154267],[-0.00308534],-0.020129036511693746,0.02537441518055697,0.8250125886930647,0.8379034103913939
1681485803.8046212,[-0.0262562],[0.03390784],[0.00539934],[0.00385667],-0.017939219730195202,0.029316085387254345,0.7863401235980773,0.873353170061799
1681485803.8592584,[-0.0262562],[0.03390784],[0.002314],[0.00077133],-0.019691073155394038,0.02756423196205551,0.7218860151064316,0.9345845731288625
1681485803.9141276,[-0.02548487],[0.0331365],[-0.00617067],[0.004628],-0.023891602999946613,0.029136981668809837,0.7089951934081026,0.9506981002517738
1681485803.9685664,[-0.0262562],[0.03390784],[0.00154267],[-0.00154267],-0.020129036511693746,0.026250341893156386,0.7412222476539254,0.918471046005951
1681485804.023843,[-0.02548487],[0.0331365],[0.00617067],[0.00617067],-0.016884189299151278,0.030012908381409253,0.8088990615701533,0.8572396429388875
1681485804.0784135,[-0.0262562],[0.03390784],[-0.002314],[-0.002314],-0.022318853293192286,0.025812378536856678,0.8217898832684825,0.8379034103913939
