Time,Euler1,Euler2,Gyro1,Gyro2m,target_theta1,target_theta2,target_stroke1,target_stroke2
1681476832.2935517,[0.03853584],[0.04162117],[-0.00077133],[-0.00077133],0.030784874718591138,0.033253143017568,0.8604623483634698,0.8604623483634698
1681476832.3474913,[0.03853584],[0.04162117],[-0.02699668],[-0.02699668],0.02929579930717213,0.031764067606149,0.8862439917601281,0.8862439917601281
1681476832.4018898,[0.03699317],[0.04007851],[-0.04936537],[-0.05399337],0.026791571424414545,0.028997061709611582,0.8926894026092926,0.8926894026092926
1681476832.4558706,[0.03467917],[0.0377645],[-0.02468268],[-0.02622535],0.026341852940340957,0.02872252856805788,0.8636850537880522,0.8636850537880522
1681476832.5102882,[0.03390784],[0.03699317],[-0.02005468],[-0.01851201],0.025987563879376563,0.02854342484961337,0.8540169375143053,0.8475715266651408
1681476832.5646772,[0.03236517],[0.0354505],[-0.03548136],[-0.03393869],0.02387750301728871,0.026433363987525518,0.8830212863355458,0.8797985809109636
1681476832.6190052,[0.0308225],[0.03390784],[-0.05167937],[-0.05630737],0.02172364581957089,0.02392913610476793,0.8894666971847104,0.8894666971847104
1681476832.6739147,[0.02773717],[0.0308225],[-0.04705136],[-0.04705136],0.019518155534373843,0.021986423833350713,0.8604623483634698,0.8572396429388875
1681476832.7278059,[0.02542316],[0.0285085],[-0.04628003],[-0.04165203],0.01771075064577116,0.020441796958527853,0.8024536507209887,0.7960082398718241
1681476832.7823458,[0.0238805],[0.02696583],[-0.04396603],[-0.04242336],0.016608005503172638,0.01916386647340945,0.7895628290226596,0.7798947127489128
1681476832.8364778,[0.02156649],[0.02465183],[-0.08870339],[-0.08716072],0.012216616812401673,0.014772477782638486,0.8153444724193178,0.8056763561455711
1681476832.8908033,[0.01693849],[0.02002383],[-0.05090803],[-0.04473736],0.010660234809804943,0.01347887379382158,0.8701304646372168,0.8572396429388875
1681476832.944862,[0.01462449],[0.01770983],[0.05862137],[0.06479204],0.01502811324502815,0.017846752229044784,0.8862439917601281,0.8797985809109636
1681476832.9990046,[0.01925249],[0.02233783],[0.1002734],[0.0956454],0.021095517817511882,0.023301008102708923,0.8572396429388875,0.8540169375143053
1681476833.0543718,[0.02465183],[0.02773717],[0.12495608],[0.11878541],0.026816470080880467,0.028934367694817567,0.8250125886930647,0.8572396429388875
1681476833.1088,[0.03005117],[0.0331365],[0.09641673],[0.09487406],0.029515475185781074,0.031896150813497996,0.8346807049668116,0.8862439917601281
1681476833.163901,[0.0354505],[0.03853584],[0.07173405],[0.07636205],0.03243346196883153,0.03516450828158822,0.8636850537880522,0.8797985809109636
1681476833.2185285,[0.03930717],[0.04239251],[0.02005468],[0.01542668],0.03258444285534457,0.034789933140541615,0.8991348134584572,0.8894666971847104
1681476833.2729354,[0.03930717],[0.04239251],[-0.06787738],[-0.05399337],0.027591660593527897,0.030848262933844243,0.9023575188830396,0.8991348134584572
1681476833.3273652,[0.03699317],[0.04007851],[-0.05090803],[-0.06170671],0.026703978753154604,0.028559098353311874,0.8701304646372168,0.8636850537880522
1681476833.3816214,[0.03390784],[0.03699317],[-0.03933803],[-0.03471002],0.02489265548862729,0.027623701801383984,0.8379034103913939,0.8701304646372168
1681476833.4357424,[0.03159383],[0.03467917],[-0.05630737],[-0.05939271],0.022077934880535277,0.02437101783699227,0.8475715266651408,0.895912108033875
1681476833.49006,[0.0285085],[0.03159383],[-0.0956454],[-0.09256006],0.0173760534644299,0.02001950710592665,0.873353170061799,0.8894666971847104
1681476833.5446026,[0.02465183],[0.02773717],[-0.07636205],[-0.07944739],0.015385626481458078,0.017678709437915066,0.8636850537880522,0.8572396429388875
1681476833.5985296,[0.02079516],[0.0238805],[-0.06633471],[-0.06479204],0.012869643470926612,0.015425504441163425,0.8185671778439001,0.8088990615701533
1681476833.6530905,[0.01693849],[0.02002383],[-0.03316736],[-0.03471002],0.011667550529294272,0.0140482261570112,0.8056763561455711,0.7927855344472419
1681476833.708447,[0.01539582],[0.01848116],[0.04088069],[0.04088069],0.014637864600283039,0.017106132899259906,0.8314579995422293,0.8185671778439001
1681476833.7628977,[0.01770983],[0.02079516],[0.0524507],[0.0478227],0.01714601085896525,0.019351501144162297,0.8894666971847104,0.8765758754863813
1681476833.8175669,[0.02002383],[0.02310916],[0.03239602],[0.02931069],0.017858507356818668,0.020151590313275652,0.9055802243076219,0.895912108033875
1681476833.8717856,[0.02233783],[0.02542316],[0.0431947],[0.04165203],0.020322857279870907,0.022703532907587837,0.8797985809109636,0.8669077592126344
1681476833.9264548,[0.0238805],[0.02696583],[0.05630737],[0.0547647],0.022301529135068845,0.024682204762785775,0.8250125886930647,0.8121217669947356
1681476833.980972,[0.0261945],[0.02927983],[0.04165203],[0.03548136],0.023320599982332057,0.025438497596269156,0.8088990615701533,0.7960082398718241
1681476834.0361347,[0.0285085],[0.03159383],[0.01079867],[0.00771334],0.023419947781365875,0.025713030737822856,0.8379034103913939,0.8153444724193178
1681476834.0908759,[0.0285085],[0.03159383],[-0.01234134],[-0.01696934],0.022106057712466747,0.02431154799766379,0.8926894026092926,0.873353170061799
1681476834.1454067,[0.02696583],[0.03005117],[-0.02468268],[-0.02622535],0.020171182192898776,0.022551857820615702,0.9088029297322041,0.8926894026092926
1681476834.2007785,[0.0261945],[0.02927983],[-0.01696934],[-0.02005468],0.019992078474454274,0.022285161430911256,0.8797985809109636,0.8669077592126344
1681476834.256306,[0.02542316],[0.0285085],[-0.00925601],[-0.004628],0.019812974756009762,0.022544021068766452,0.8250125886930647,0.8088990615701533
1681476834.311189,[0.02465183],[0.02773717],[-0.01311268],[-0.01619801],0.018976926003115686,0.021270008959572675,0.8121217669947356,0.7863401235980773
1681476834.365908,[0.0238805],[0.02696583],[-0.05167937],[-0.0501367],0.01617004214687293,0.01872590311710974,0.8379034103913939,0.8153444724193178
