Time,Euler1,Euler2,Gyro1,Gyro2m,target_theta1,target_theta2,target_stroke1,target_stroke2
1681446154.909577,[0.82201163],[-17.20921129],[0.01465534],[0.01465534],56.46139405969712,-1172.2231683219404,0.8604623483634698,0.9797024490730144
1681446154.9663005,[0.82201163],[-17.29759963],[0.01079867],[0.01079867],55.93005467085161,-1178.3011691610939,0.9281391622796978,0.9829251544975967
1681446155.0232763,[0.86620581],[-17.34179381],[0.00385667],[0.00385667],58.37151862645651,-1181.4195624793815,0.9990386816205081,0.9829251544975967
1681446155.0806212,[0.82201163],[-17.38598798],[-0.00539934],[-0.00539934],54.77346203374805,-1184.574598673997,1.066715495536736,0.9829251544975967
1681446155.1373522,[0.82201163],[-17.38598798],[-0.01002734],[-0.01002734],54.252798833110575,-1184.6478844266533,1.1440604257267109,0.9829251544975967
1681446155.1934352,[0.82201163],[-17.29759963],[-0.01388401],[-0.01388401],53.77946090916247,-1178.6920265085932,1.2085145342183565,0.9797024490730144
1681446155.250522,[0.82201163],[-17.20921129],[-0.01157001],[-0.01157001],53.419558725812415,-1172.6384542536584,1.282636758983749,0.9829251544975967
1681446155.3064556,[0.82201163],[-17.12082294],[-0.01388401],[-0.01388401],53.019314413668134,-1166.65816775138,1.3503135728999769,0.9829251544975967
1681446155.3647091,[0.82201163],[-17.03243459],[-0.0431947],[-0.0431947],52.206285577395676,-1161.1053814729287,1.4212130922407873,0.9829251544975967
1681446155.4215872,[0.82201163],[-16.76726955],[-0.05322204],[-0.05322204],51.68233485849822,-1143.193345292822,1.440549324788281,0.9829251544975967
1681446155.4784157,[0.77781746],[-16.45791033],[-0.0501367],[-0.0501367],48.67640286617106,-1122.0852352992613,1.4373266193636987,0.9829251544975967
1681446155.5347095,[0.73362329],[-16.06016277],[-0.13344075],[-0.13344075],44.36420268074595,-1096.3482304850495,1.4373266193636987,0.9829251544975967
1681446155.5923507,[0.73362329],[-15.52983268],[-0.26611018],[-0.26611018],42.26334443793727,-1062.347512456218,1.440549324788281,0.9829251544975967
1681446155.649168,[0.51265242],[-14.51336668],[-0.42886162],[-0.42886162],24.628397304658755,-995.7100063956071,1.440549324788281,0.9829251544975967
1681446155.706098,[0.64523494],[-12.87818225],[-0.51910768],[-0.51910768],32.22471919577445,-885.845918909886,1.4373266193636987,0.9829251544975967
1681446155.7628667,[0.55684659],[-9.96136678],[-0.52450701],[-0.52450701],26.13769782409066,-687.3727494606314,1.4373266193636987,0.9829251544975967
1681446155.8194492,[0.2032932],[-7.13293966],[-0.41266361],[-0.41266361],3.8410526655202166,-493.059936989362,1.4373266193636987,0.9829251544975967
1681446155.8761816,[0.42426407],[-4.79064844],[-0.17817812],[-0.17817812],22.59652091328024,-329.898163655042,1.440549324788281,0.9829251544975967
1681446155.9329336,[0.42426407],[-2.75771645],[-0.03239602],[-0.03239602],24.905022121948015,-189.20028673842086,1.440549324788281,0.9829251544975967
1681446155.9890857,[0.42426407],[-1.16672619],[-0.05167937],[-0.05167937],24.584256767525844,-81.2009152262347,1.4373266193636987,0.9829251544975967
1681446156.045576,[0.73362329],[-0.23864854],[0.12881275],[0.12881275],48.51706199792614,-15.165012397276064,1.440549324788281,0.9797024490730144
1681446156.102447,[0.77781746],[-0.10606602],[-0.0979594],[-0.0979594],47.93452480707966,-9.730620209515887,1.440549324788281,0.9861478599221789
1681446156.159461,[0.73362329],[-0.23864854],[-0.32704555],[-0.32704555],41.31385684944952,-22.383659033903772,1.4373266193636987,0.9797024490730144
1681446156.2166426,[0.73362329],[-0.23864854],[-0.32704555],[-0.32704555],41.2830073096101,-22.383659033903772,1.440549324788281,0.9829251544975967
1681446156.2729146,[0.68942911],[0.07071068],[-0.21134547],[-0.21134547],40.122094488398076,0.5077376076225362,1.4373266193636987,0.9829251544975967
1681446156.329186,[0.86620581],[0.51265242],[-0.23834216],[-0.23834216],51.728453021784055,30.164884276828513,1.440549324788281,0.9990386816205081
1681446156.3855085,[1.44073007],[0.99878833],[-0.20440347],[-0.20440347],91.36051478384948,63.695707896466914,1.440549324788281,1.0344884412909132
1681446156.4423068,[2.0594485],[1.17556502],[-0.18666279],[-0.18666279],133.7599491526124,75.77428766807168,1.4373266193636987,1.089274433508812
1681446156.498803,[2.72236111],[1.2197592],[-0.12958409],[-0.12958409],179.80618515994283,79.35965518550522,1.4373266193636987,1.15695124742504
1681446156.5548925,[3.12010867],[0.91039998],[0.05862137],[0.05862137],209.862654638355,60.87125562067605,1.4373266193636987,1.2246280613412681
1681446156.610921,[3.25269119],[0.51265242],[0.0570787],[0.0570787],218.8636201220463,33.37699121028356,1.4373266193636987,1.2890821698329138
1681446156.6679902,[2.98752615],[0.33587572],[0.03625269],[0.03625269],200.4830460992738,20.669387873959945,1.440549324788281,1.359981689173724
1681446156.724297,[2.76655528],[0.38006989],[-0.18357745],[-0.18357745],181.95964940159064,19.83385743673276,1.440549324788281,1.3760952162966353
1681446156.780942,[2.32461354],[0.46845824],[-0.31007621],[-0.31007621],149.87185860262298,23.815453937497452,1.440549324788281,1.3793179217212175
1681446156.8380327,[1.8826718],[0.55684659],[0.02545402],[0.02545402],125.1004287771582,35.14560038367275,1.4373266193636987,1.3793179217212175
1681446156.895853,[1.83847763],[0.51265242],[0.01079867],[0.01079867],121.84448448608865,31.889019926014438,1.4373266193636987,1.3760952162966353
1681446156.9529698,[1.79428346],[0.46845824],[0.01311268],[0.01311268],118.8880707248017,28.9171981130392,1.440549324788281,1.3760952162966353
1681446157.010141,[1.75008928],[0.51265242],[0.0501367],[0.0501367],116.46589205674732,32.51194882359149,1.4373266193636987,1.3760952162966353
1681446157.0661392,[1.66170094],[0.42426407],[0.02314002],[0.02314002],110.02146245431351,26.083563439434684,1.4373266193636987,1.3760952162966353
1681446157.123014,[1.57331259],[0.42426407],[0.00385667],[0.00385667],103.6991757729728,25.76216191842363,1.4373266193636987,1.3760952162966353
1681446157.1803477,[1.57331259],[0.42426407],[-0.00154267],[-0.00154267],103.61367572820754,25.69270609193538,1.4373266193636987,1.3793179217212175
1681446157.2375922,[1.57331259],[0.42426407],[-0.002314],[-0.002314],103.58605338440965,25.66444758154877,1.4373266193636987,1.3760952162966353
1681446157.2944539,[1.57331259],[0.42426407],[-0.01465534],[-0.01465534],103.40603276234854,25.48506312607638,1.440549324788281,1.3760952162966353
1681446157.3509543,[1.61750676],[0.46845824],[-0.02236868],[-0.02236868],106.29235453055811,28.35534067600895,1.4373266193636987,1.3760952162966353
1681446157.4071743,[1.70589511],[0.55684659],[-0.04242336],[-0.04242336],111.99171231432183,34.07074267804967,1.4373266193636987,1.3793179217212175
1681446157.463746,[1.83847763],[0.68942911],[-0.0478227],[-0.0478227],120.93160633746635,43.010636701194194,1.4373266193636987,1.3760952162966353
1681446157.521874,[1.92686598],[0.77781746],[0.01928335],[0.01928335],128.01117912958676,50.09020949331459,1.4373266193636987,1.3760952162966353
1681446157.5788229,[1.83847763],[0.68942911],[0.02236868],[0.02236868],122.0431069194175,44.12213728314533,1.4373266193636987,1.3760952162966353
1681446157.6357136,[1.79428346],[0.64523494],[0.00385667],[0.00385667],118.74149921948968,40.82052958321752,1.4373266193636987,1.3793179217212175
1681446157.6929703,[1.79428346],[0.64523494],[-0.004628],[-0.004628],118.59173395459825,40.67012815173737,1.4373266193636987,1.3793179217212175
1681446157.7490063,[1.79428346],[0.64523494],[-0.02314002],[-0.02314002],118.31399899566232,40.39302935939016,1.4373266193636987,1.3760952162966353
1681446157.8062096,[1.8826718],[0.73362329],[-0.00925601],[-0.00925601],124.55078563223735,46.629815995965174,1.4373266193636987,1.3760952162966353
1681446157.8634708,[1.92686598],[0.77781746],[0.01774068],[0.01774068],127.97134249367976,50.065780909095835,1.440549324788281,1.3760952162966353
1681446157.921216,[1.8826718],[0.73362329],[0.002314],[0.002314],124.73400001387763,46.81303037760547,1.4373266193636987,1.3760952162966353
1681446157.9778354,[1.8826718],[0.73362329],[-0.01774068],[-0.01774068],124.41642841903446,46.49545878276229,1.440549324788281,1.3793179217212175
1681446158.0354004,[1.92686598],[0.77781746],[0.00077133],[0.00077133],127.71803611896227,49.79706648269011,1.440549324788281,1.3760952162966353
1681446158.0925374,[1.92686598],[0.77781746],[-0.002314],[-0.002314],127.65377089883658,49.748209314252655,1.440549324788281,1.3760952162966353
1681446158.1493518,[1.8826718],[0.82201163],[0.00308534],[0.00308534],124.74621430598701,52.84217404832151,1.440549324788281,1.3760952162966353
1681446158.2064278,[1.8826718],[0.82201163],[0.00154267],[0.00154267],124.72178572176806,52.80170124582557,1.4373266193636987,1.3793179217212175
1681446158.2639387,[1.8826718],[0.82201163],[-0.002314],[-0.002314],124.66071426122154,52.756674003556036,1.4373266193636987,1.3760952162966353
1681446158.321017,[1.8826718],[0.82201163],[0.004628],[0.004628],124.77064289020548,52.850558414262984,1.440549324788281,1.3793179217212175
1681446158.3778143,[1.8826718],[0.82201163],[0.00385667],[0.00385667],124.75842859809636,52.85438834043086,1.4373266193636987,1.3760952162966353
1681446158.4348755,[1.8826718],[0.82201163],[-0.00154267],[-0.00154267],124.65752050164235,52.752844077388126,1.4373266193636987,1.3760952162966353
