Time,Euler1,Euler2,Gyro1,Gyro2m,target_theta1,target_theta2,target_stroke1,target_stroke2
1681449742.631488,[0.],[-0.],[-0.00154267],[1.08420217e-19],-0.0008759267125994167,6.156099935372694e-20,1.1053879606317234,0.34482948043030437
1681449742.6905758,[1.10485435],[-1.10485435],[0.00154267],[0.00154267],0.8847594031957837,-0.883007549770585,1.1086106660563058,0.3480521858548867
1681449742.7488742,[1.41421356],[-0.79549513],[1.08420217e-19],[0.00154267],1.131370849898476,-0.6355201763552935,1.1053879606317234,0.34482948043030437
1681449742.8073282,[1.41421356],[-0.79549513],[-0.00077133],[-0.00077133],1.1309328865421764,-0.6368340664241926,1.1053879606317234,0.34482948043030437
1681449742.865243,[1.41421356],[-0.79549513],[0.00077133],[0.002314],1.1318088132547757,-0.6350822129989937,1.1053879606317234,0.34482948043030437
1681449742.9231305,[1.41421356],[-0.79549513],[-0.00154267],[-0.004628],1.1304949231858765,-0.6390238832056911,1.1053879606317234,0.34482948043030437
1681449742.9813735,[1.41421356],[-0.79549513],[0.00154267],[-1.08420217e-19],1.1322467766110755,-0.6363961030678928,1.1053879606317234,0.34482948043030437
1681449743.0399919,[1.41421356],[-0.79549513],[-0.00154267],[1.08420217e-19],1.1304949231858765,-0.6363961030678928,1.1053879606317234,0.34482948043030437
1681449743.099265,[1.41421356],[-0.79549513],[-0.002314],[-0.00077133],1.1300569598295769,-0.6368340664241926,1.1053879606317234,0.34482948043030437
1681449743.1584034,[1.41421356],[-0.79549513],[0.00154267],[-1.08420217e-19],1.1322467766110755,-0.6363961030678928,1.1053879606317234,0.34482948043030437
1681449743.2168953,[1.41421356],[-0.79549513],[-0.09718806],[0.10181607],1.0761874670047127,-0.5785849400363313,1.1053879606317234,0.3480521858548867
1681449743.2743385,[1.41421356],[-0.79549513],[0.00154267],[0.00154267],1.1322467766110755,-0.6355201763552935,1.1086106660563058,0.3480521858548867
1681449743.3330953,[1.41421356],[-0.79549513],[0.00077133],[0.002314],1.1318088132547757,-0.6350822129989937,1.1053879606317234,0.34482948043030437
1681449743.3925767,[1.41421356],[-0.79549513],[0.00154267],[-1.08420217e-19],1.1322467766110755,-0.6363961030678928,1.1053879606317234,0.34482948043030437
1681449743.4512737,[1.41421356],[-0.79549513],[-0.00308534],[-0.00154267],1.1296189964732772,-0.6372720297804922,1.1053879606317234,0.34482948043030437
1681449743.511206,[1.41421356],[-0.79549513],[-0.00077133],[-0.002314],1.1309328865421764,-0.637709993136792,1.1053879606317234,0.3480521858548867
1681449743.569428,[1.41421356],[-0.79549513],[-0.00154267],[-0.004628],1.1304949231858765,-0.6390238832056911,1.1086106660563058,0.34482948043030437
1681449743.6281228,[1.45840774],[-0.8396893],[-0.00077133],[-0.00077133],1.166288225601504,-0.6721894054835201,1.1053879606317234,0.34482948043030437
1681449743.6914732,[1.45840774],[-0.8396893],[-0.004628],[-0.004628],1.1640984088200053,-0.6743792222650187,1.1053879606317234,0.34482948043030437
1681449743.751798,[1.45840774],[-0.8396893],[0.00308534],[0.004628],1.1684780423830023,-0.6691236619894221,1.1053879606317234,0.3480521858548867
1681449743.808257,[1.45840774],[-0.8396893],[0.002314],[0.00385667],1.1680400790267027,-0.6695616253457218,1.1053879606317234,0.34482948043030437
1681449743.864779,[1.45840774],[-0.8396893],[0.002314],[0.00385667],1.1680400790267027,-0.6695616253457218,1.1053879606317234,0.34482948043030437
1681449743.919836,[1.45840774],[-0.8396893],[0.00539934],[0.00385667],1.1697919324519015,-0.6695616253457218,1.1053879606317234,0.34482948043030437
1681449743.9746068,[1.45840774],[-0.8396893],[0.00539934],[0.00385667],1.1697919324519015,-0.6695616253457218,1.1053879606317234,0.34482948043030437
1681449744.029033,[1.45840774],[-0.8396893],[0.00077133],[0.00385667],1.1671641523141032,-0.6695616253457218,1.1053879606317234,0.34482948043030437
1681449744.0842378,[1.45840774],[-0.8396893],[0.00154267],[0.00154267],1.167602115670403,-0.670875515414621,1.1086106660563058,0.34482948043030437
1681449744.1387858,[1.45840774],[-0.8396893],[0.00077133],[0.00077133],1.1671641523141032,-0.6713134787709206,1.1053879606317234,0.34482948043030437
1681449744.1931076,[1.45840774],[-0.8396893],[-0.00077133],[0.00077133],1.166288225601504,-0.6713134787709206,1.1053879606317234,0.34482948043030437
1681449744.2480948,[1.45840774],[-0.8396893],[0.],[-0.],1.1667261889578036,-0.6717514421272204,1.1053879606317234,0.34482948043030437
1681449744.302737,[1.45840774],[-0.8396893],[-0.00077133],[-0.002314],1.166288225601504,-0.6730653321961195,1.1053879606317234,0.34482948043030437
1681449744.3572178,[1.45840774],[-0.8396893],[0.00154267],[-0.00154267],1.167602115670403,-0.6726273688398198,1.1053879606317234,0.34482948043030437
1681449744.4120798,[1.45840774],[-0.8396893],[0.00539934],[0.00385667],1.1697919324519015,-0.6695616253457218,1.1086106660563058,0.34482948043030437
1681449744.466918,[1.45840774],[-0.8396893],[0.00385667],[0.00077133],1.168916005739302,-0.6713134787709206,1.1053879606317234,0.34482948043030437
1681449744.5216177,[1.45840774],[-0.8396893],[0.00077133],[0.00077133],1.1671641523141032,-0.6713134787709206,1.1053879606317234,0.34482948043030437
1681449744.57679,[1.45840774],[-0.8396893],[0.004628],[0.00154267],1.1693539690956019,-0.670875515414621,1.1086106660563058,0.34482948043030437
1681449744.631803,[1.45840774],[-0.8396893],[0.00539934],[0.002314],1.1697919324519015,-0.6704375520583212,1.1053879606317234,0.34482948043030437
1681449744.686432,[1.45840774],[-0.8396893],[0.],[-0.],1.1667261889578036,-0.6717514421272204,1.1053879606317234,0.34482948043030437
