Time,Euler1,Euler2,Gyro1,Gyro2m,target_theta1,target_theta2,target_stroke1,target_stroke2
1681495163.4374838,[0.00151181],[-0.00157352],[0.00077133],[0.00077133],0.0016753371079305504,-0.0004843976536742108,0.828235294117647,0.7927855344472419
1681495163.4918816,[0.00228315],[-0.00234485],[-0.00385667],[-0.00077133],-0.0014871316501335649,-0.002258465493563836,0.7637811856260013,0.8507942320897229
1681495163.5468798,[0.00151181],[-0.00157352],[1.08420217e-19],[0.00154267],0.0010582700331863328,0.00013266942107000674,0.7798947127489128,0.8411261158159762
1681495163.6012666,[0.00151181],[-0.00157352],[-2.16840434e-19],[-0.00308534],0.0010582700331863326,-0.0035697330273952986,0.8121217669947356,0.7798947127489128
1681495163.6560566,[0.00151181],[-0.00157352],[0.002314],[0.00077133],0.0029094712574189857,-0.0004843976536742109,0.828235294117647,0.7927855344472419
1681495163.71044,[0.00151181],[-0.00157352],[-1.08420217e-19],[-0.00154267],0.0010582700331863328,-0.0023355988779068635,0.7670038910505836,0.8507942320897229
1681495163.7650766,[0.00151181],[-0.00157352],[-0.002314],[-0.00077133],-0.0007929311910463198,-0.001718531803162646,0.7798947127489128,0.8379034103913939
1681495163.8194377,[0.00151181],[-0.00157352],[-0.],[0.],0.0010582700331863328,-0.0011014647284184284,0.8443488212405584,0.7798947127489128
1681495163.873445,[0.00228315],[-0.00080219],[-0.002314],[-0.00385667],-0.00025299750064512977,-0.0036468664117383256,0.8314579995422293,0.7895628290226596
1681495163.927962,[0.00228315],[-0.00080219],[-0.00077133],[-0.002314],0.0009811366488433055,-0.0024127322622498905,0.7670038910505836,0.8507942320897229
1681495163.9823134,[0.00228315],[-0.00080219],[0.00077133],[0.00077133],0.0022152707983317406,5.553603672697955e-05,0.783117418173495,0.8411261158159762
1681495164.0376277,[0.00228315],[-0.00080219],[-0.00077133],[-0.00077133],0.0009811366488433055,-0.0011785981127614554,0.8443488212405584,0.7734493018997483
1681495164.0923798,[0.00228315],[-0.00080219],[0.00077133],[0.00077133],0.0022152707983317406,5.553603672697955e-05,0.8379034103913939,0.783117418173495
