Time,Euler1,Euler2,Gyro1,Gyro2m,target_theta1,target_theta2,target_stroke1,target_stroke2
1680816397.516431,[-1.41421356],[1.11022302e-16],[-0.00308534],[-0.00308534],-7.454419198311983,-0.004224445099520694,3.1840329594872965,3.2388189517051957
1680816397.5719638,[1.14904852],[-2.56326208],[-0.00077133],[-0.00077133],6.052227125710245,-13.504534101472471,3.1840329594872965,3.20336919203479
1680816397.6280634,[-2.51906791],[-6.23137851],[-0.00308534],[-0.00308534],-13.274883849259224,-32.83164507644194,3.1840329594872965,3.142137788967727
1680816397.6844182,[-2.51906791],[-6.23137851],[-0.00077133],[-0.00077133],-13.271715515434584,-32.82847674261729,3.1808102540627146,3.0809063859006636
1680816397.741126,[-2.51906791],[-6.23137851],[-0.00385667],[-0.00385667],-13.275939960534105,-32.832701187716815,3.1840329594872965,3.0164522774090177
1680816397.7984827,[-2.51906791],[-6.23137851],[-0.00539934],[-0.00539934],-13.278052183083865,-32.83481341026658,3.1840329594872965,2.9487754634927903
1680816397.8555021,[-2.51906791],[-6.23137851],[-0.002314],[-0.002314],-13.273827737984345,-32.83058896516705,3.1840329594872965,2.881098649576562
1680816397.9114923,[-2.47487373],[-6.18718434],[-0.004628],[-0.004628],-13.044177485771094,-32.6009387129538,3.1840329594872965,2.810199130235752
1680816397.966227,[-2.47487373],[-6.18718434],[-0.002314],[-0.002314],-13.041009151946453,-32.59777037912916,3.187255664911879,2.7425223163195236
1680816398.0214071,[-2.43067956],[-6.23137851],[-0.00308534],[-0.00308534],-12.809246677183443,-32.83164507644194,3.1808102540627146,2.6716227969787134
1680816398.0774114,[-2.38648539],[-6.18718434],[1.08420217e-19],[-1.08420217e-19],-12.572203646046031,-32.594602045304526,3.1808102540627146,2.603945983062485
1680816398.1322927,[-2.38648539],[-6.18718434],[0.002314],[0.002314],-12.56903531222139,-32.59143371147989,3.1840329594872965,2.5362691691462578
1680816398.1879199,[-2.38648539],[-6.18718434],[-1.08420217e-19],[1.08420217e-19],-12.572203646046031,-32.594602045304526,3.187255664911879,2.4685923552300295
1680816398.2428622,[-2.38648539],[-6.18718434],[0.002314],[0.002314],-12.56903531222139,-32.59143371147989,3.1840329594872965,2.3976928358892193
1680816398.2982473,[-2.38648539],[-6.18718434],[0.00077133],[0.00077133],-12.57114753477115,-32.59354593402965,3.1904783703364616,2.3300160219729915
1680816398.3531644,[-2.34229121],[-6.14299016],[0.00154267],[0.00154267],-12.337272837458384,-32.35967123671687,3.1840329594872965,2.265561913481346
1680816398.4087727,[-2.34229121],[-6.14299016],[-0.00077133],[-0.00077133],-12.340441171283025,-32.36283957054151,3.1840329594872965,2.1946623941405354
1680816398.4637117,[-2.34229121],[-6.14299016],[-0.00308534],[-0.00308534],-12.343609505107665,-32.36600790436616,3.1840329594872965,2.1205401693751433
1680816398.5189157,[-2.34229121],[-6.14299016],[0.002314],[0.002314],-12.336216726183503,-32.35861512544199,3.1840329594872965,2.0560860608834974
1680816398.576967,[-2.34229121],[-6.14299016],[-2.16840434e-19],[2.16840434e-19],-12.339385060008144,-32.36178345926663,3.1904783703364616,1.981963836118105
1680816398.6321728,[-2.34229121],[-6.14299016],[0.00308534],[0.00308534],-12.335160614908624,-32.35755901416711,3.187255664911879,1.9142870222018766
1680816398.6879356,[-2.34229121],[-6.14299016],[0.00077133],[0.00077133],-12.338328948733263,-32.360727347991755,3.187255664911879,1.8433875028610665
1680816398.742817,[-2.34229121],[-6.14299016],[0.00077133],[0.00077133],-12.338328948733263,-32.360727347991755,3.1840329594872965,1.7724879835202563
