Time,Euler1,Euler2,Gyro1,Gyro2m,target_theta1,target_theta2,target_stroke1,target_stroke2
1681449772.900872,[-1.4601755],[0.83792154],[-0.006942],[-0.00539934],-1.172082072726874,0.6672714850707493,1.1053879606317234,0.34482948043030437
1681449772.9603624,[-0.22273864],[-0.39951533],[-0.00154267],[-0.00308534],-0.17906683557160943,-0.3213641185215183,1.1086106660563058,0.34482948043030437
1681449773.018613,[0.17500893],[-0.00176777],[-0.00077133],[0.002314],0.1395691793186367,-0.0001003234934739874,1.1053879606317234,0.34482948043030437
1681449773.0779207,[0.17500893],[-0.00176777],[-0.00077133],[0.002314],0.1395691793186367,-0.0001003234934739874,1.1053879606317234,0.34482948043030437
1681449773.137421,[0.17500893],[-0.00176777],[0.00308534],[0.004628],0.14175899610013523,0.0012135665754251376,1.1053879606317234,0.34482948043030437
1681449773.1960511,[0.17500893],[-0.00176777],[0.00385667],[0.00385667],0.14219695945643493,0.0007756032191254291,1.1053879606317234,0.34482948043030437
1681449773.2544177,[0.17500893],[-0.00176777],[0.00617067],[0.00308534],0.14351084952533405,0.00033763986282572085,1.1086106660563058,0.34482948043030437
1681449773.3123302,[0.17500893],[-0.00176777],[0.00077133],[0.00077133],0.14044510603123608,-0.0009762502060734041,1.1053879606317234,0.34482948043030437
1681449773.3716486,[0.17500893],[-0.00176777],[-0.002314],[-0.00077133],0.13869325260603727,-0.0018521769186728206,1.1053879606317234,0.34482948043030437
1681449773.4305027,[0.17500893],[-0.00176777],[-0.002314],[-0.00077133],0.13869325260603727,-0.0018521769186728206,1.1086106660563058,0.34482948043030437
1681449773.4887588,[0.17500893],[-0.00176777],[-0.004628],[-0.00154267],0.13737936253713814,-0.0022901402749725287,1.1086106660563058,0.34482948043030437
1681449773.547483,[0.17500893],[-0.00176777],[-0.002314],[-0.00385667],0.13869325260603727,-0.0036040303438716545,1.1053879606317234,0.34482948043030437
1681449773.6056914,[0.17500893],[-0.00176777],[1.08420217e-19],[0.00154267],0.14000714267493639,-0.0005382868497736957,1.1053879606317234,0.34482948043030437
1681449773.663706,[0.17500893],[-0.00176777],[0.002314],[0.002314],0.1413210327438355,-0.0001003234934739874,1.1086106660563058,0.34482948043030437
1681449773.7226262,[0.17500893],[-0.00176777],[0.00308534],[0.00154267],0.14175899610013523,-0.0005382868497736958,1.1053879606317234,0.34482948043030437
1681449773.7821462,[0.17500893],[-0.00176777],[0.00077133],[0.002314],0.14044510603123608,-0.0001003234934739874,1.1086106660563058,0.34482948043030437
1681449773.841317,[0.17500893],[-0.00176777],[0.002314],[0.00077133],0.1413210327438355,-0.0009762502060734041,1.1053879606317234,0.34482948043030437
1681449773.8994126,[0.17500893],[-0.00176777],[0.00385667],[0.002314],0.14219695945643493,-0.00010032349347398762,1.1053879606317234,0.34482948043030437
1681449773.9581194,[0.17500893],[-0.00176777],[-0.002314],[-0.002314],0.13869325260603727,-0.0027281036312722376,1.1053879606317234,0.34482948043030437
